10	20	2.59859	0.00000
20	30	0.41677	0.28174
30	40	0.75879	0.00000
40	50	1.00000	0.00000
50	60	0.67073	0.67839
60	70	0.75720	4.27419
70	80	0.92415	11.08075
80	100	0.34774	1.13682
100	120	0.27512	0.56631
120	135	0.04753	0.46766
135	150	0.05078	0.32649
150	160	0.19542	0.41669
160	185	1.23647	1.47758
185	210	0.35451	0.70600
210	230	0.52500	3.04864
230	250	0.24424	0.86884
250	270	0.54460	0.71305
270	300	0.07151	0.01508
300	330	0.09040	0.03182
330	350	0.08527	0.06510
350	370	0.06961	0.09720
370	390	0.19158	0.11696
390	420	0.30971	2.74766
420	500	0.08922	0.97421
