10	20	2.79393	21.08692
20	30	0.61461	0.35816
30	40	0.63207	0.00000
40	50	1.00000	0.00000
50	60	0.12892	0.32494
60	70	1.25335	17.52874
70	80	2.44783	15.94553
80	100	0.57688	0.47445
100	120	0.09007	0.55980
120	135	0.68977	1.70282
135	150	1.08604	1.21053
150	160	0.10544	0.30073
160	185	0.05038	0.72585
185	210	2.26386	433.51821
210	230	2.05991	50.73238
230	250	0.41587	0.97743
250	270	0.59263	0.27250
270	300	0.02289	0.03437
300	330	0.01095	0.11801
330	350	0.03259	0.26433
350	370	0.08918	0.10773
370	390	0.03314	0.09147
390	420	0.22176	0.15567
420	500	0.09911	0.22087
