10	20	0.07894	0.01188
20	30	0.05261	0.00466
30	40	0.03502	0.00422
40	50	0.05022	0.01124
50	60	0.04112	0.02506
60	70	0.01710	0.00500
70	80	0.00494	0.00359
80	100	0.01812	0.00262
100	120	0.02400	0.00157
120	135	0.02944	0.00156
135	150	0.03815	0.00207
150	160	0.04152	0.00236
160	185	0.04653	0.00335
185	210	0.04999	0.00274
210	230	0.05532	0.00412
230	250	0.05268	0.00852
250	270	0.05293	0.01150
270	300	0.05530	0.01743
300	330	0.10128	0.03241
330	350	0.04115	0.10014
350	370	0.04891	0.77546
370	390	0.03976	0.37759
390	420	0.66391	0.02064
420	500	1.00000	0.00000
