10	20	0.75868	0.35565
20	30	0.92344	0.86820
30	40	0.87794	0.40810
40	50	0.76334	0.40734
50	60	0.65721	1.36488
60	70	0.27792	0.05345
70	80	0.75048	1.15579
80	100	1.78377	9.13391
100	120	0.62095	0.89904
120	135	0.03126	0.66446
135	150	0.15182	0.28004
150	160	0.61069	0.49619
160	185	0.42910	0.26082
185	210	0.22189	0.17141
210	230	0.22483	1.11370
230	250	0.28743	0.47520
250	270	0.07513	1.17840
270	300	0.07226	0.00239
300	330	0.08051	0.00365
330	350	0.08095	0.00891
350	370	0.10393	0.02385
370	390	0.11413	0.04968
390	420	0.08778	0.08650
420	500	0.10642	0.27674
