10	20	0.72891	0.32998
20	30	0.13069	1.87057
30	40	1.78618	19.59022
40	50	1.99895	22.88631
50	60	0.31687	0.00000
60	70	0.65340	4.03287
70	80	0.97806	1.17656
80	100	0.60070	1.51175
100	120	0.13226	0.15824
120	135	0.58949	0.34989
135	150	0.19433	0.69900
150	160	0.42803	1.44206
160	185	0.01209	6.36510
185	210	0.26940	0.23806
210	230	0.36688	0.32674
230	250	0.94619	3.14359
250	270	0.26881	0.65115
270	300	0.06605	0.02115
300	330	0.14200	0.11802
330	350	0.10843	0.08257
350	370	0.02466	0.04956
370	390	0.09264	0.12303
390	420	0.32100	1.52724
420	500	0.08954	0.60497
