10	20	0.48233	0.20126
20	30	0.59027	0.57106
30	40	0.28289	0.61520
40	50	0.60286	4.33842
50	60	1.11870	0.25434
60	70	0.21339	0.48775
70	80	0.65151	1.74496
80	100	0.63682	0.48103
100	120	0.19682	1.26336
120	135	0.13375	0.20016
135	150	1.97560	22.61817
150	160	0.47220	0.32399
160	185	0.36342	0.54716
185	210	0.25218	1.05192
210	230	0.11269	0.24153
230	250	0.14166	1.26846
250	270	0.35725	0.55297
270	300	0.10671	0.11610
300	330	0.10040	0.17756
330	350	0.11966	0.37588
350	370	0.06519	0.12195
370	390	0.37390	2.48369
390	420	0.14339	5.97454
420	500	1.94377	135.40919
