10	20	0.00617	0.00016
20	30	0.00928	0.00012
30	40	0.01240	0.00011
40	50	0.01628	0.00011
50	60	0.02105	0.00011
60	70	0.02681	0.00012
70	80	0.03232	0.00013
80	100	0.03843	0.00014
100	120	0.04739	0.00011
120	135	0.06009	0.00015
135	150	0.07115	0.00022
150	160	0.08039	0.00029
160	185	0.08681	0.00045
185	210	0.09742	0.00040
210	230	0.11095	0.00070
230	250	0.12697	0.00137
250	270	0.13587	0.00231
270	300	0.14507	0.00399
300	330	0.14802	0.00657
330	350	0.16366	0.01618
350	370	0.07668	0.05197
370	390	0.27272	0.09532
390	420	0.02494	0.98711
420	500	1.00000	0.00000
