10	20	0.06010	0.00084
20	30	0.09235	0.00055
30	40	0.10730	0.00050
40	50	0.11572	0.00049
50	60	0.12152	0.00050
60	70	0.12512	0.00052
70	80	0.12808	0.00055
80	100	0.12894	0.00060
100	120	0.13291	0.00049
120	135	0.13482	0.00063
135	150	0.13836	0.00094
150	160	0.13644	0.00121
160	185	0.13953	0.00191
185	210	0.14049	0.00167
210	230	0.13944	0.00290
230	250	0.15159	0.00564
250	270	0.15532	0.00966
270	300	0.14146	0.01657
300	330	0.15479	0.02639
330	350	0.18513	0.08808
350	370	0.27539	0.41976
370	390	0.29089	0.34657
390	420	1.24097	0.66321
420	500	1.00000	0.00000
