10	20	0.06906	0.01212
20	30	0.05874	0.00475
30	40	0.04633	0.00335
40	50	0.05556	0.00372
50	60	0.04820	0.00362
60	70	0.05218	0.00402
70	80	0.05169	0.00450
80	100	0.06011	0.00650
100	120	0.05161	0.00614
120	135	0.04023	0.00702
135	150	0.06611	0.03867
150	160	0.06025	0.05814
160	185	0.02615	0.04661
185	210	0.00523	0.11808
210	230	0.01339	0.09086
230	250	0.02813	0.05228
250	270	0.01666	0.07608
270	300	0.13863	0.10416
300	330	0.07220	0.05441
330	350	0.05154	0.14512
350	370	0.69264	10.18340
370	390	0.40171	0.19452
390	420	5.49577	1356.82550
420	500	1.00000	0.00000
