10	20	0.01527	0.00678
20	30	0.00827	0.00385
30	40	0.00191	0.00334
40	50	0.00386	0.00482
50	60	0.00524	0.00800
60	70	0.01072	0.00453
70	80	0.02167	0.01417
80	100	0.05479	0.02101
100	120	0.04107	0.00578
120	135	0.04646	0.00439
135	150	0.04460	0.00573
150	160	0.06699	0.00707
160	185	0.06660	0.00833
185	210	0.06434	0.00634
210	230	0.08383	0.01246
230	250	0.09722	0.02023
250	270	0.07656	0.03770
270	300	0.14899	0.10877
300	330	0.09469	0.08519
330	350	0.20797	0.47692
350	370	0.67136	2.38446
370	390	0.35558	0.21168
390	420	0.12385	0.74804
420	500	1.00000	0.00000
