10	20	0.00413	0.00309
20	30	0.00064	0.00363
30	40	0.00253	0.00385
40	50	0.00492	0.00672
50	60	0.00119	0.01865
60	70	0.00791	0.01042
70	80	0.00642	0.01244
80	100	0.00965	0.00863
100	120	0.00135	0.00575
120	135	0.00479	0.01017
135	150	0.01376	0.02398
150	160	0.01602	0.02959
160	185	0.04674	0.06930
185	210	0.00653	0.01702
210	230	0.03940	0.05871
230	250	0.02440	0.02818
250	270	0.07677	0.03952
270	300	0.35026	16.04921
300	330	0.13957	0.17471
330	350	0.05405	0.10200
350	370	0.20494	1.42135
370	390	0.57765	0.58387
390	420	1.19237	0.40660
420	500	1.00000	0.00000
